,review,negative,positive
1318,"Je suis probablement un peu dur avec ce film de qualité indéniable, y compris la lumière très bien gérée et le jeu de l'acteur. En outre, les vampires sont tous un peu ridicules et ils perdent la virtuosité de Dracula, Nosferatu, etc... Ce genre d'adaptation rock des vampires (et des loups-garous aussi) est amusant quand il ne se prend pas au sérieux. En dehors de la Reine des Damnés, c'est le cas et c'est ce qui casse tout. L'absence de second degré fait un regard sur le ridicule d'un mythe, comme si le réalisateur, Michael Rymer, avait voulu faire une parodie de Lestat, le rocker vampire, mais il était constamment enchevêtré les pinceaux entre le premier et le second degré. Le travail d'Anne Rice n'a pas encore trouvé son adaptation.",1,0
1319,"Jean Paul Rouve évite également de tomber dans le piège du mélodrame et suit une scène drôle après une scène chargée d'émotion. C'est un beau film, plein de modestie. Ayant perdu ma grand-mère il y a quelques jours, ce film m'a entaché une porte quelque peu spéciale. Il m'a donné le sentiment d'avoir prolongé mes moments de complicité avec ma chère grand-mère ; pour cela et pour tout le reste : : MERCI.",0,1
1320,"Quelle honte! Quelle erreur! L'idée était bonne mais nous nous lassons. Moralement. Le talent des acteurs ne parvient pas à nous faire supporter une mise en scène insipide, un dialogue poussiéreux et sans intérêt. Pas de drame ou de comédie. Total désapprobation.",1,0
1321,"Si vous n'êtes pas fan de l'anime, si vous avez perdu tout lien avec votre enfance, sachez simplement que ce film d'extrême sensibilité et délicatesse ne plaira pas à tout le monde. ""Kokoro ga Sakebitagatterunda"" (l'Athem du Coeur) prend tout son temps pour explorer les sentiments et les défauts de ses personnages adolescents, en particulier ceux de Naruse, une jeune fille déchirée par le divorce de ses parents, et dont l'imagination semble être le seul refuge. En plus de s'isoler du reste de sa classe, son impossibilité de parler encore plus invisible. Pourtant, un professeur iconoclaste et un projet un peu fou prendront soin de justler son train-train quotidien et ses habitudes de pensée.... J'aime quand les films nous parlent de l'enfance, surtout quand nous avons affaire à un créateur talentueux tel que Tatsuyuki Nagai, digne héritier de Miyazaki et Ghibli studios, mais qui a encore développé ici sa vieille chanson à sa manière, à sa manière, son personnage à sa manière, la vérité à sa façon, sa propre et à sa façon, sa propre vérité.",0,1
1322,Magnifique! Michel blanc est époustouflant. Jacky Cukier nous offre un quatuor exceptionnel auquel s'ajoute un très bon scénario. Pour voir et voir à nouveau.,0,1
1323,"Situés sur la plus basse échelle d'une stratification sociale avec des disproportions notables, les deux jeunes adultes Mamoru et Yuji, personnages contenus sur eux-mêmes, sans ambition et complètement éteints, vivent cloîtres dans un misérable appartement de Tokyo. Ce cadre sombre ne reflète absolument pas l'état d'esprit du film qui s'avère être sensiblement plus optimiste que cela. Le film véhicule un message fort d'espoir en montrant cette jeunesse des basses terres qui parvient à s'élever, qui s'attache aux valeurs, de petites choses pour donner une raison d'aller de l'avant. Ces passages d'espoir donnent lieu à des vols lyriques sublimes, à l'image de passages avec la(s) méduse(s) (symbole d'adaptation à un environnement hostile), et une relation touchante « paternelle ». Kurosawa laisse vivre ses personnages, est discret, mais montre cependant une maîtrise formelle absolue, qui se justifie surtout par sa beauté admirable.",0,1
1324,"Le long procès de Galileo devient rapidement fatigant et malgré quelques scènes enrichissantes et un Claude Rich très convaincant, il est très compliqué de rester passionné par ce film pendant 1h30! Je le regrette mais c'est comme ça!! Nous tournons en rond très rapidement et nous prions pour que la fin du film arrive rapidement!! Dommage...",1,0
1325,"Le concept original (la même histoire vécue différemment par les différents protagonistes) est intéressant, mais le film craint : pas de fin, une histoire de banque... très décevante.",1,0
1326,"Hannibal est bien sûr beaucoup moins convaincant que le silence des agneaux, mais le film m'a plutôt séduit. La production de Ridley Scott est très efficace et j'apprécie vraiment la façon dont il filme. Du côté de l'acteur, Antony Hopkins reprend son rôle d'Hannibal Lecter pour notre plus grand plaisir et il le reprend très bien. Jodie Foster est remplacé par Julianne Moore qui a déçu plus d'un mais je trouve personnellement Julianne Moore être très bien dans le rôle de Clarisse Starling et ne trahit pas la performance de Jodie Foster. Le script ne va pas au-delà de ce que Le silence des agneaux a fait mais j'ai apprécié l'ensemble, en particulier la rencontre d'Hannibal et Clarisse sans les bars assez flippants à la fin du film.",0,1
1327,"Le film avec une très bonne idée de départ, l'histoire semble être originale, mais il n'y a rien. Rien. Pas de suspense, juste gore, mais qui, étant donné la lenteur du film, ne nous fait pas adhérer à l'histoire. Passer votre chemin, il n'y a rien à voir, juste gore et ennui.",1,0
1328,"Film vu en cours d'espagnol au lycée. Il se laisse regarder mais son rôle est très peu intéressant, il accentue encore plus les clichés entre Américains et Sud-Américains aux Etats-Unis, bref.",1,0
1329,trop envie de voir ce film jais vu le 1er et le 2ème je pose que la 3ème partie doit être bien,0,1
1330,"Très bien, ce film ne déçoit pas du tout, Tarantino nous offre toujours un chef-d'œuvre, avec un casting de haut niveau, et un Christoph Waltz exceptionnel! Bloody, mais avec l'humour de belles scènes tout est là! Comme d'habitude, la scène finale est superbe, mais cette fois un peu courte. Avec Tarantino, nous savons qu'après de longues scènes calmes, la fin est souvent épique, et la seule chose qui m'a déçu dans ce film est qu'il y a trop de longs passages, et peu d'actions, malgré le fait que nous en prenons toujours pleine vue avec ces batailles sanglantes. Sinon, nous avons un bon Brad Pitt dans le rôle principal, dommage qu'il soit un peu absent des grands moments mais bon. Dans l'ensemble, j'ai adoré ce film, c'est lourd. Bravo Tarantino! Pour voir et voir!",0,1
1331,"Le cheval de guerre de Steven Spielberg n'est pas non plus un chef-d'œuvre. Ce n'est pas mal non plus. C'est simplement un très bon film. Bien qu'il manque de surprise, de subtilité et parfois de « gnan-gnan » (jouant ainsi avec le bon sentiment), nous avons affaire à un film parfaitement contrôlé, avec une mise en scène impressionnante (la scène où Joey, le cheval, court dans les tranches en particulier). Des paysages sublimes aux batailles explosives, le film se regarde de bout en bout sans être le temps de s'ennuyer. De plus, il est vrai qu'il est assez rare de voir un film qui a pour héros et rôle principal... un cheval (j'imagine assez facilement l'immense travail de dressage etc...). Steven Spielberg nous montre son savoir-faire dans cette reconstitution un peu rugueux mais en arrière-plan ne change pas la réalité. Une belle histoire, une superbe photographie, des moments émouvants... sans oublier la musique de John Williams qui accompagne tout à la perfection.",0,1
1332,"Nicolas Duvauchelle a décidé d'accepter de jouer dans ce film, parce qu'il a trouvé le scénario hilarant. Je n'ai pas souri une seconde, car ce film est ennuyeux à mourir. Pour revenir à cet acteur, dans tous les films dans lesquels il a joué, une critique récurrente : il reste inaudible. Personne ne croit que personne ne l'a forcé à prendre des cours de parole et de diction depuis 15 ans! C'est le minimum pour qu'un acteur ouvre la bouche, non? Le film? J'ai accéléré la fin si mal.",1,0
1333,"Une grande comédie et un culte! Bien que je ne sois pas un fan de ce genre de film, il est clair que ce film fait partie de mes références. A voir pour les fans de Hugh Grant et Rowan Atkinson en même temps drôle et attachant. 16/20",0,1
1334,"Un film mythique, à voir absolument. Il n'y a rien à dire sur ce film parce que : les scènes d'actions sont superbes, des dialogues compétents, des acteurs qui meurent à l'écran, et un réalisateur qui nous laisse pantois. Vous l'avez compris, ce film est un chef-d'œuvre.",0,1
1335,"C'est un divertissement vraiment amusant et intelligent. L'enquête est intrigante et passionnante. Le film est de qualité, sans violence, sans vulgarité et il est très appréciant.",0,1
1336,"""Eternité et un jour"" est probablement le film le plus clair et le plus accessible d'Angelopoulos. Il demande encore une attention soutenue du spectateur pour contempler ce long et lent voyage intérieur d'un homme vivant le dernier jour de sa vie. Le néophyte sera immédiatement frappé par la perfection d'une réalisation peut-être un peu trop piquée, avec ses innombrables séquences de plans consistant en des voyages castes et progressifs qui sont la marque d'Angelopoulos. Cette mobilité lente mais permanente de l'appareil photo, c'est-à-dire, crée un rythme continu que rien n'interrompt, donnant vie aux avions qui prennent alors leur souffle et leur autonomie, au milieu des grands espaces que le cadre leur réserve. On passe ainsi par ce film alors que son personnage central se déplace à travers l'espace et le temps, c'est-à-dire avec une simplicité ultime évidente. Nous partageons le jour d'un homme et nous aidons simultanément dans la description physique de ses actions et dans la matérialisation des pensées que ce contexte génère au moyen d'une beauté, laissant le plan de la scène déploie la scène poétique, qui nous donne le chemin des images plus sombres et plus sombres.",0,1
1337,"Le plus gros budget du film était la paire de chaussures des acteurs que nous voyons marcher indéfiniment dans la nuit sombre du quartier, aller, venir, prendre l'ascenseur, sortir de l'ascenseur, monter les escaliers, les descendre (un tiers de la longueur du film)... aucun complot crédible, deux généralistes qui consultent ensemble et sont surpris d'avoir à rejeter le malheureux secrétaire médical qi est le seul caractère réel et amical de ce groupe de gens, acteurs qui font ce qu'ils peuvent mais qui ne croient pas en ce qu'ils disent, eux-mêmes consternés d'être inclus dans ce premier nanar... que dire ensuite critiques, comment les croire? Sauvez vos euros!",1,0
1338,"Attention, ne faites pas confiance à la veste dvd ci-dessous... Elle vient de la scène intro, une scène violente qui en met toute la vue, terriblement efficace mais elle ne reflète en rien le reste du film; il semblerait comme un court-métrage que nous pensions qu'il ne serait pas mauvais comme un prologue!... Elle reste la meilleure scène du film... Parce qu'elle est avant tout un thriller presque sans action. Nous suivons l'enquête sur un meurtre qui se révèle avoir des ramifications avec un meurtre de 20 ans. Le problème est que le script est aussi malicieux que le montage. Malgré un semblant d'écriture ambiguë que nous comprenons très rapidement, les cordes sont des cordes et le manque de caractère de mise en scène. Le réalisateur n'est ni Hong-Jin Na (""Le Chaser""), ni Johnnie To (""La Mission"", ""Exile""); de plus, les deux acteurs principaux, Simon Yam et Nick Cheung sont fidèles de Johnnie To, ils ont dû s'ennuyer avec ce thriller, mais ils ne pourront pas faire autant qu'un peu d'intérêt.",1,0
1339,"Luc Besson nous bluffe ici avec un film mêlant humour, action et science-fiction. Le Cinquième Element est vraiment un film plein d'originalité, qui est drôle mais qui a encore une histoire qui se lève si rassembler tous ces éléments et obtenir à satisfaire le public est génial! Les effets spéciaux sont bien fait, les acteurs jouent très bien et nous nous attachons vraiment à chacun d'eux bien avec leurs genres uniques à chacun. Comme quoi, c'est vraiment bon de mélanger français et américain!",0,1
1340,J'ai bien dormi!!! pire que le crépuscule...................................................................,1,0
1341,"Un film d'une grande sensibilité qui nous plonge avec une grande modestie et une grande retenue dans le monde des jeunes filles délinquantes iraniennes dans un centre de réadaptation. Le réalisateur joue subtilement entre l'expression directe de ces jeunes filles en les suivant dans leur vie quotidienne et les interviews qui nous permettent de saisir en profondeur les drames mais aussi les espoirs, sans illusion, de ces enfants. Entre rires et larmes, entre chants et cris, ce film nous donne un témoignage poignant qui se concentre sur la réflexion sur la société iranienne, sur la condition des femmes dans ce pays et sur la condition, qui semble très privilégiée en comparaison, de nos propres enfants.",0,1
1342,"La peur de mourir, l'angoisse du monstre, les visions cauchemardesques et sanglantes, ou la peur d'un paysage effrayant, d'une métamorphose inattendue... ces six variations sont vraiment flippantes. Et c'est, après l'originalité du film, le seul atout qu'il propose. parce que, en fait, de cette étrange série (fortement non recommandée aux enfants : sexe, vulgarité, décapitations, complexité du montage) n'en sort qu'une vague sensation de perte. Le tout n'est pas aussi cohérent qu'on le dit, ou du moins tellement qu'il est nécessaire de mettre de côté le montage imprévisible et totalement abstrait. Autrement dit, le projet ne tombe pas dans l'inégalité, les pièces ayant tout en commun ce noir et blanc utilisé d'une manière qui est toujours rénovée. Le spectre des additions musicales n'est pas tellement pour autant créer tant de choses qu'il n'en est pas ainsi pour autant d'oublier tant de choses que cela ne crée pas tant de choses, tant de choses tant de choses",1,0
1343,"Plusieurs fois vu et commenté, ce film est un énième parmi tant d'autres, seulement le paysage change comme il se passe dans un ancien hôpital psychiatrique mais le but reste le même, nous ne savons pas ce qui arrive à l'équipe de téléréalité",1,0
1344,"Ce documentaire est très émouvant. Michel Petrucciani, que certains découvriront pour la première fois, a été un personnage de grande lucidité, très chaleureux avec beaucoup d'esprit, une tendre humour en plus d'être un grand pianiste. Que vous soyez un amoureux de la musique ou non, vous devez aller voir ce documentaire incroyable très bien réalisé par Michael Radford. Au point que lorsque vous quittez la projection, vous regrettez de ne pas avoir rencontré Michel Petrucciani.",0,1
1345,"Lorsque l'Hurluberlu Léaud traverse le chemin de la fantaisie Kaurismaki, il donne un chef-d'œuvre, un film unique où l'humour noir sort sans crier, avec finesse et volupté. Quant à Londres, la ville est filmée avec une poésie que seuls les non-britanniques savent créer (Polanski, Skolimowski).",0,1
1346,"Et bien, il s'agit d'infidélité, et cette comédie ne force pas la ligne, mais nous rions bien. Quant à ceux qui cherchent des messages partout, l'équipe de réalisateurs s'est montrée très rouble parce qu'il faudra attendre la moitié des crédits de fin pour en venir à la connaître (ce qui signifie que la moitié des spectateurs l'aura manqué) à travers une courte étape: L'infidélité n'est pas terrible, mais la fidélité n'est pas terrible non plus. Après cela, nous sommes surpris que la critique n'est pas vraiment enthousiaste! Pour voir parce que nous avons un bon moment! Notes par segment après une autre vision: Le Prologue: assez plat, 2,5 pour les acteurs. Bernard: 4 pour le gag La Bonne connaissance: 4 pour son côté politiquement incorrect mais si vrai. Lolita: 3.5, pour les mêmes raisons que le précédent mais moins fin Thibault: 5. : Mort de rire La Question: 4, Remarquablement intelligent et Alexandra Lamy est superbe Simon: 4.5: Nice gag Les Infidèles Anonymes: 3, ambigu et caricatural: 5 ce petit bit!",0,1
1347,"J'ai vraiment apprécié le film, je n'ai pas repris un moment, en fait je ne sais pas pourquoi. Le film est excitant, les acteurs jouent bien, l'intrigue est intéressante, la production est bonne... et puis il y a cette atmosphère d'anxiété tout au long du film qui nous retient dans le souffle.",0,1
1348,"Pas d'originalité, le film reprend tous les clichés du film de type ""zombis"". Le film est doux et le manque de moyens se fait sentir... Aussitot vu, aussi oublié.",1,0
1349,"Mais qu'ont-ils tous avec leur lunette merdique autour du woddy allen, Delpy ha le plus bobo du pseudo franchouillard bobos qui font pipi aux statistiques, elle n'est que woddy allen dans la gamme vraiment plus bas que les premiers prix en euros du dsicounter dur, il est mauvais joué il les rend juste mouillés et les métrosexuels dans les soirées odieux, une merde ce film en outre NY il n'y a pas plus bobo que NY",1,0
1350,"Je m'insurge récemment de cette sale habitude pour les réalisateurs de faire des films trop longs, pour dépasser de loin la durée habituelle de 1h30. Si rare sont les Maîtres capables de maintenir l'intérêt sur des longueurs de longueurs... (Je ne citerai que la merveilleuse Ligne Verte....) En incerse, quel plaisir incomparable de se dire, quand... le rideau se ferme ( vision d'antan) ""quoi? déjà? c'est fini!? "" Rare! et Historias minima "" est de cette catégorie. Un chef d'œuvre merveilleux, un modèle pour les écoles de cinéma : Faire simple, clair, harmonieux et rythmique sans tomber des styles tarabiscotés (Godard d'A bout de blaisance... Lars von Trier ) avec plus de vie qu'avec la Dardenne, moins de misérabinisme - mais autant de poésie - que dans le néo-réalisme italien. Un chef d'œuvre de douceur, d'Amour (les gens, des paysages, des scènes, des animaux et du film).",0,1
1351,"C'est frais, pétillant, drôle. Romantique sans jamais tomber dans la mélodie habituelle de ce genre de comédie. Merci beaucoup à ce duo Crystal/Ryan qui restera culte.",0,1
1352,"Particulièrement connu pour ""Razzia sur la chnouf"", Henri Decoin a réalisé près d'une cinquantaine de films dont ""Battering of Heart"" en 1940. Le film suit les traces d'Arlette, jouée par Danielle Darrieux, qui intègre des cours de pickpocket chez Monsieur Aristide. Elle apprend le charme et l'innocence pour mieux voler ses victimes. Prise en flagrant délit par un homme, il lui propose sur le marché, pour trouver l'infidélité de sa femme, ce qu'elle accepte. ""Battering of Heart"" est une comédie dramatique qui dessine le portrait d'une France précaire avec ironie. L'interprétation des acteurs est remarquable et l'originalité du scénario comme en témoignent les séquences étudiantes-enseignantes sont délicieuses.",0,1
1353,"Une mise en scène brillante et conceptuelle avec des images magnifiques, cependant, le film se répète et tourne sur la longueur. De bonnes choses et beaucoup moins de réussites, entre grandes richesses et extrême pauvreté, croyances chérétiennes et la naissance du monde, Terrence Malick nous noie, comme dans ""Tree of Life"", dans un projet, excessif et soporifique. L'ensemble aurait pu faire un excellent film d'une heure ou une nouvelle annonce pour ""Eau Sauvage"", ou sur les belles propriétés d'Hollywood. Un montage incroyable, un spotting énorme et une photo sublime qui ne sauve pas le bateau qui coule dans un chapitrage trop ambitieux au fil du temps.",1,0
1354,"Intrusive par la Grande Guerre, elle est la même que pendant la Seconde Guerre mondiale. Si la seconde est délicate et effrité dans la mort, la première éveille une lueur d'espoir vers un retour à la vie. À la fin de la Première Guerre mondiale, l'armée française s'engage à reconnaître les cadavres et à rechercher les corps disparus. Installé à jamais dans un endroit inapproprié, le commandant Dellaplane (Philippe Noiret) se concentre sur la lourde tâche qui occupe les survivants d'une guerre et poursuit la recherche des cadavres. Sur son passage, il rencontre deux femmes, venant de milieux très différents mais dont il tombe amoureux. Attaché à la mort par la mémoire qu'il conserve de la guerre et par le travail qu'il doit accomplir pour l'État, Dellaplane s'attache à la vie par des sentiments.",0,1
1355,"une étoile pour le côté inhabituel du scénario, mais sinon, il faut l'admettre, ce film est très mauvais.",1,0
1356,"aaaaaaaah enfin un film français correct! Enfin quelque chose qui élève le niveau du navet intitulé ""le convoi"" il manquait juste benoit magimel! un film plein de torsion, des acteurs qui se défendent bien... un bon moment.",0,1
1357,"Au vu des critiques de la presse, je m'attendais à passer un bon moment. Franchement, cela n'a pas été le cas et j'ai l'impression d'avoir été pris. Mais qu'est-ce alors que ce film dont l'intrigue prend une heure pour se mettre en place, puis, une fois mis, se déroule doucement avec beaucoup de scènes de remplissage? Il s'étire, il traîne, il est long à mourir autour d'une histoire parfaitement inconstante. J'avais lu que pour certains ce film était sur une belle histoire d'amitié, pour d'autres c'était une analyse sur la transformation des quartiers qui boobing, pour d'autres encore une autre étude sur les conflits générationnels.",1,0
1358,Un voyage n'est pas d'une grande utilité il n'est ni drôle ni divertissant en fait nous assistons à un spectacle constant de la part de Melissa McCarthy qui co-écrit le film et qui se met dans des situations toujours plus absurdes mais ce n'est jamais drôle alors franchement Melissa McCarthy doit avoir un bon sens de l'humour et du second degré parce qu'accepter de jouer un grand qui pense que doit manger je trouve cette limite et c'est tellement facile un cliché que je trouve cette limite.,1,0
1359,"Un grand bol d'énergie qui vous donne envie de déplacer des montagnes... ou du cycle! Je trouve super intéressant de découvrir l'inverse du cadre d'une mobilisation, des rouages et des organisations que vous n'imaginez pas nécessairement. Vous êtes également impressionnés par l'implication inébranlable, inébranlable et humoristique parfois (!) de citoyens « simples » pour une cause qui les dépasse... et parfois même au risque de leur intégrité physique alors qu'ils montrent ostensiblement la non-violence. Bref, une belle leçon de civique, sans prétention, mais qui donne de l'espoir aux jeunes (et aux moins jeunes aussi!!). Je l'ai vu avec mes enfants (malgré quelques scènes un peu de répression policière turbulente vers la fin) et ils sont restés captivés jusqu'à la fin! Donc, nous recommandons fortement comme un film d'utilité publique:)",0,1
1360,"Au-delà des cicatrices de l'histoire, nous nous souviendrons du courage et du sacrifice de ces hommes pour une cause perdue qui n'avait rien d'autre qu'à faire de leurs États d'Amérique. Les feux sont dirigés ici sur un équipage sous-marin allemand, un Unterseeboot, et nous sommes témoins de leur vie quotidienne relativée sans ombre, nous montrant une palette de personnages et de personnages tels qu'ils sont prévus et différents comme ils peuvent l'être en réalité. Les idéalistes belligérants et fanatiques ont existé dans les rangs de la Kriegsmarine, mais c'est aussi de ces hommes au cœur fidèle à leur patrie et à leurs maisons qu'ils suffarent de se retrouver jetés dans une guerre qu'ils ne voulaient pas être au fond d'eux-mêmes; du moins c'est ce que j'ai ressenti quand j'ai vu ce chef-d'œuvre du mergang Petersen, que je suis pardonné à mon impartialité.",0,1
1361,"Un mélange entre ""Taxi"" et ""Fast and Furious"", et fait par les Allemands... C'est tout dit.",1,0
1362,"""Bodyguards & Assassins"" lutte pour convaincre avec son scénario confus et rugueux, sa production maladroite et ses personnages lisses. D'autre part, j'avoue ne pas s'être ennuyé non plus malgré les 2h15 du film et l'aspect dramatique fonctionne plutôt bien. Cependant, il y avait quelque chose de mieux à faire.",1,0
1363,"Je n'avais pas vu le film français original, donc je partais sans penser apriori à passer un bon moment dans un film plus compliqué et surprenant qu'il ne semblait en raison de la présence de Johnny Depp au casting, pas du tout habitué aux blockbusters traditionnels. Et quelle déception, le film est plat, Angelina Jolie est inutile de jouer les princesses et de poser sans fin. Même le scénario et sans intérêt et la torsion finale assez évasive si on ouvre l'œil. Bref, un film qui aurait passé inaperçu sans la présence d'Angelina Jolie et Johnny Depp, qui est le seul atout du film mais qui est clairement le moins bon de sa filmographie.",1,0
1364,"Après avoir aimé Jin Roh, je m'attendais vraiment à être déçue par cette adaptation. Enfin, c'était génial! Des scènes dansantes, une transposition du scénario dans un autre contexte qui ne déforme pas l'histoire. Pour voir absolument!",0,1
1365,"Un très bon film français, malheureusement peut-être assez inconnu par certains. Le réalisateur a peut-être pris quelques libertés par rapport à la vraie histoire, mais la reconstruction est méticuleuse, le scénario sans temps mort, les dialogues savoureux et les acteurs tous impeccables et très crédibles (mention spéciale à Bruno Cremer, Jacques Brel, Annie Girardot ainsi qu'Armand Mestral), où on sent un réel plaisir à tourner ensemble. Certes, il y a des scènes violentes, mais aussi quelques belles scènes romantiques, et même quelques moments d'humour. À découvrir.",0,1
1366,Le dernier test a manqué toute beauté. Dommage parce que les deux volets précédents étaient divertissants.,1,0
1367,"Ce film a le rugissement des errances existentielles, les mauvaises et ardentes manières de la jeunesse provinciale sans cause, comme tous les films chinois du genre. La rencontre avec Spikey, au Salon de l'Amour, à Chongqing (où on ne se contente pas de laver les cheveux), ne cartonne l'air de rien dans le rayon 5 étoiles. L'économie des mots, le langage du corps... quelle présence!! magnétique... les yeux... les couleurs... les étranglées, côtelées, se branlant, les cicatrices ouvertes, les blessures encore fraîches, le bain du python... on atteint quelque chose comme le cœur du temps... Hé!! mais n'est-ce pas l'amour?! Les corps directement exposés au monde, puis les peaux qui recueillent... qui saignent... Le dernier grand tiers de Londres provoque la note... diluer le rythme scanné par le petit système de sympatoche qui introduit avec un trait charmant les situations, les personnages rencontrés par Li Mei à chaque scène?Bevcomsit-existential, le groupe original de Paris.",0,1
1368,Ce film est pour moi le SUMMUM du film de monstres géants (King kong inclus) c'est encore les gars en costumes qui se moquent des modèles mais ces effets traditionnels sont utilisés avec tant de génie qui peut faire la preuve que les kaijus eigas ont de bons effets spéciaux traditionnels que même les blockbusters américains utilisent encore aujourd'hui (godzillas peut aussi avoir de bons effets des années 90 les effets spéciaux sont même excellents!) il y a des combats violents (comme le gars des effets spéciaux ne peut pas faire saigner Godzilla à cause d'une loi donc il torture cette pauvre Gamera!) Gamera n'est plus le monstre préhistorique réveillé par des tentatives nucléaires mais une arme biologique créée par un peuple ancien pour combattre une autre arme les Gyaos! Alors un film pour voir à découvrir le genre ainsi vous achetez la trilogie qui sort le 19 août il est très rare comme ça surtout pour un Kaiju Eiga!,0,1
1369,Mais qu'est-ce que tous ses acteurs font dans ce film?,1,0
1370,"Un moment magique et original dans le temps sur le thème de Noël, un vrai compte de Noël avec un petit miracle... à voir absolument en attendant Noël",0,1
1371,"Comme d'habitude, hilarant de bout en bout",0,1
1372,"Nous ne pouvons pas mettre zéro, mais le cœur est là!!!! Très sincèrement, il est mal joué, dialogues soporifiques, cadre délirant car il n'est pas intéressant! Ne perdez pas 1h22 de votre vie!... À la rigueur, seules les deux dernières minutes valent le coup: elles nous font savoir que nous avons perdu l'heure vingt qui précède!! Je suis rarement si sévère mais il n'y a pas d'autre moyen de le faire. Désolé...",1,0
1373,Graphiquement imbatable. Les 15 premières minutes de ce film sont superbes. Mais la fin laisse un peu désiré et l'univers n'a rien à voir avec les jeux FF (sauf être Gaya).,0,1
1374,"Vu d'abord... mon Dieu que c'est mauvais l'histoire originale fait penser à un épisode d'intro d'une série télévisée si longtemps, le combat pas strictement rien de méprisable, même Antman avec ses fourmis avait plus de classe, le combat final brûlé en 2 minutes de temps (nous sommes loin des vengeurs). Fatalis nous en parlons même pas court c'est tout mais une bonne merveille.",1,0
1375,"La version de Francis Ford Coppola est la plus réussie à adapter le célèbre livre de Bram Stocker. Le début du film nous montre comment un guerrier nommé Vlad devient le suceur immortel du sang en perdant sa bien-aimée qui se suicide, jurant la foi contre Dieu. Quatre siecles plus tard, en 1897, un jeune homme de notaire nommé Jonathan se rend en Roumanie pour rencontrer un certain ""D"", qui le fera prisonnier lorsqu'il découvrira la photo de sa petite amie qui a une ressemblance avec la femme defunte qu'il aimait auparavant. Le comte Dracula décide d'aller en Angleterre pour séduire et engloutir le jeune Mina pour un amour éther... Un très bon film avec des images sublimes qui, 13 ans après sa sortie, n'ont pas pris de ride. Je me suis laissé engloutir cette histoire au beau film ""Findy-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-Band-",0,1
1376,"Isabelle Adjani, Michel Blanc et Clémentine Célarié, juste du beau monde... et pourtant c'est incroyablement ennuyeux. Isabelle Adjani, moins convaincante que jamais et l'autre inexistante.",1,0
1377,"Un grand film, tout simplement grand. Emprunter de la poésie et de la fraîcheur. Une réalisation impeccable accompagnée d'une belle histoire originale. La séquence de football est appelée à devenir culte idem pour celle du supermarché. révolutionnaire. Sean Ellis, un grand réalisateur (teller) est né.",0,1
1378,Un échec monumental...................................................................................,1,0
1379,Bonne surprise (je m'attendais à une aube). C'est plutôt attrayant sans tomber dans la lourdeur. Daniel Auteuil est très bon.,1,0
1380,"Ce qui est fou c'est la richesse visuelle de cette nouvelle pièce. C'est beau et c'est comme si vous voyagez. J'ai trouvé le décor très réussi comme souvent à Disney je suis rarement déçu, mais ça ne fera pas partie de mes favoris. Les chansons ne sont pas mauvaises du tout, cela me dérange tout au contraire, parfois c'est ce qui peut faire la force des films de l'écurie, mais ici, bien que je les ai trouvé très bien, ils ne vont pas marquer comme les autres. En tout cas, la petite héroïne Vaiana est tout mignon et nous emmène sur une aventure agréable au bout du monde avec une bite très drôle, dans un coin d'Océanie, faisant un bel hommage à la Polynésie. Ma note: 8/10!",0,1
1381,"J'ai juste vu ce film. J'ai apprécié le jeu de l'acteur principal ainsi que celui de l'acteur jouant le professeur. Malgré une cascade inutile, j'ai été formé dans l'histoire sans voir le temps passé. La première scène d'hypnose est la plus crédible que je puisse voir au cinéma, zoomant sur la tête de l'acteur même nous faisant croire que les spectateurs seront eux-mêmes hypnotisés. :-)",0,1
1382,"Critique de la société londonienne à travers le personnage de Kristin Scott Thomas, prostitution, ou scandale politique, le film explore plusieurs sujets mais ne passe que sur eux. La seule histoire intéressante du film est celle de Penelope Cruz et Rhys Ifans (qui n'est pas un personnage comique pour une fois). Je ne vois même pas ce que l'histoire du sponsor y fait, elle sert seulement à rapprocher la mère et son fils, si ce n'est pas pathétique! C'est dommage d'utiliser un casting 5 étoiles à un moment si mauvais.",1,0
1383,Un film très décevant.,1,0
1384,Voici un rôti qui prend un bon film et le transforme en merde.,1,0
1385,"Attention, chef-d'œuvre méconnu! O Lucky man retrace la vie d'un vendeur de café (Malcolm McDowell était un vendeur de café avant de faire un film) qui, malgré sa gentillesse et sa naïveté, connaîtra mille péripéties et problèmes en daignant les gens les plus aventureux et inconcevables de tous les temps. La longueur du film (3 heures!) peut jeter loin mais nous sommes léchés de bout en bout du film tant nous voulons savoir comment tout cela va finir. Mention spéciale à la bande originale du film signé Alan Price (grand musicien pop britannique des années 1970) entièrement composé pour le film et expliquant l'histoire entre deux scènes. Stupefiant!",0,1
1386,C'est un vrai cinéma vraiment ce n'est pas une incohérence (en tout cas je n'en ai pas vu) pendant la prise d'otages c'est des références avec les faits actuels une fin frappante et la violence sans mettre du sang partout. Je conseille contre elle aux moins de 13 ans. 4/5,0,1
