,review,negative,positive
1339,"Luc Besson nous trompe ici avec un film mélangeant humour, action et science-fiction. Le Cinquième Element est vraiment un film plein d'originalité, qui est drôle, mais pourtant il a une histoire qui a du sens de rassembler tous ces éléments et d'arriver à satisfaire le public est génial! Les effets spéciaux sont bien fait, les acteurs jouent très bien et nous nous attachons vraiment à chacun d'eux bien avec leurs genres propres à chacun. Comment, il est vraiment bon de mélanger français et américain!",0,1
1340,J'ai bien dormi!!! pire que twilight..................................................................,1,0
1341,"Le réalisateur joue subtilement entre l'expression directe de ces jeunes filles en suivant leur vie quotidienne et les interviews qui nous permettent de saisir en profondeur les drames, mais aussi les espoirs, sans illusions, de ces enfants. Entre rires et larmes, entre chants et cris, ce film nous donne un témoignage émouvant qui nous conduit à la réflexion sur la société iranienne, sur la condition des femmes dans ce pays et sur la condition, qui semble très privilégiée en comparaison de nos propres enfants. Magnifiques images pontificant ces moments de vie. Excellent film à voir absolument.",0,1
1342,"""Peur (s) du noir"" a pour principal actif son originalité: une pièce collective autour du thème de la peur, dans des dessins animés qui utilisent seulement le noir et le blanc. peur de mourir, angoisse du monstre, visions de cauchemars et sanglantes, ou bien peur d'un paysage effrayant, d'une métamorphose imprévue... ces six variations sont vraiment effrayantes. Et c'est, après l'originalité du film, le seul actif qu'il propose. C'est-à-dire, de cette étrange série (fortement non conseillé aux enfants: sexe, vulgarité, décapitations, et complexité du montage) il n'en sort qu'une vague de sensation d'inconfort. L'ensemble n'est pas aussi cohérent qu'on le dit, ou du moins à condition de laisser de côté le montage imprévisible et totalement abstrait. C'est-à-dire que le projet ne tombe pas dans l'inégalité, les morceaux qui ont tous en commun ce noir et blanc utilisé d'une manière toujours renouvelée. Les ajouts musicaux sont excellents, les techniques souvent crédibles.",1,0
1343,"Souvent vu et revu, ce film est un énième parmi tant d'autres, seule la décoration change car il se produit dans un ancien hôpital psychiatrique, mais le but est toujours le même, on ne sait pas ce qui arrive à l'équipe de reality",1,0
1344,"Ce film documentaire est très touchant. Michel Petrucciani, que certains vont découvrir pour la première fois, était un personnage de grande lucidité, très chaleureux avec beaucoup d'esprit, une humeur tendre en plus d'être un pianiste génial. Sea ou non mélomane, il faut aller voir ce documentaire incroyable très bien réalisé par Michael Radford. Au point de sortir de la projection, il est regrettable de ne pas avoir rencontré Michel Petrucciani.",0,1
1345,"Lorsque le hurluberlu Leaud traverse le chemin de la fantaisie Kaurismaki, cela donne un chef-d'œuvre, un film unique où l'humour noir fleurit sans crier, avec finesse et voluptuosité. Quant à Londres, la ville est filmée avec une poésie que seuls les non-Britanniques savent faire émerger (Polanski, Skolimowski).",0,1
1346,"Eh bien, il s'agit de l'infidélité, et cette comédie force pas mal le trait, mais nous rions bien. En ce qui concerne ceux qui cherchent des messages partout, l'équipe directrice s'est montré très dur parce qu'il faut attendre que la moitié du générique de fin se réalise pour la connaître (ce qui signifie que la moitié des spectateurs l'auront perdu) à travers une brève scène: L'infidélité n'est pas terrible, mais la fidélité n'est pas terrible non plus. Ensuite, nous sommes surpris que la critique ne soit pas vraiment enthousiaste! Voyons que nous passons un bon moment! Notes par segment après une nouvelle vision: Le Préface: assez plat, 2,5 pour les acteurs. Bernard: 4 pour le gag La bonne conscience: 4 pour son côté politiquement incorrect mais si vrai. Lolita : 3,5 $, pour les mêmes raisons que le précédent mais moins fin Thibault : 5.: Mort de rire La question: 4, Remarquablement intelligente et Alexandra Lamy est stupéfiante Simon $ 4,5 $ $ $ $ $ $ $, $ $ $ $ $, $ $ $ $, $ $ $ $ $,",0,1
1347,"J'ai vraiment aimé le film, je n'ai pas réalisé pendant un moment, je ne sais pas vraiment pourquoi. Le film est charmant, les acteurs jouent bien, l'intrigue est intéressante, la réalisation est bonne... et puis il y a cette atmosphère d'angoisse tout au long du film qui nous maintient dans l'haleine.",0,1
1348,"Aucune originalité, le film recueille tous les clichés du film de "" zombies "" type. Le film est doux et le manque de moyens se fait sentir... Auslitot vu, aussi oublié.",1,0
1349,"Mais c'est ce qu'ils ont toutes avec leur putain de lunette de merde près du woddy allen, Delpy a la plus bête des crétins pseudo-franchuillard qui la baise aux states, elle ne fait que woddy allen dans une très basse gamme que les premiers prix euros des hard dsicounter, il est horrible mal joué juste faire mouiller les oisillons et les métrosexuels dans les nuits de mode, une merde ce film en plus de NY il n'y a pas plus bête que NY",1,0
1350,"Récemment, je me suis insurgé de cette sale habitude pour les réalisateurs de faire des films trop longs, de dépasser largement la durée habituelle de 1h30. Tellement rares sont les Maîtres capables de maintenir l'interet sur de longues périodes... (je ne mentionnerai pas plus que la merveilleuse Ligne verte....) Dans l'incerse, quel plaisir incomparable de dire, quand... le rideau se ferme (vision d'antan) ""Qu'est-ce? Déjà? Est-ce terminé!?"" Rare! et Histoires minimales "" est de cette catégorie.Un chef-d'œuvre merveilleux, un modèle pour les écoles de cinéma: Faire simple, clair, harmonieux et rythmé sans tomber des styles tarabiscérés (Gordard à haute haleine...Lors von Trier ) avec plus de vie que parmi les Dardens, moins miserabilism - mais à la fois poésie - que dans le néo-réalisme italien. Un chef-d'œuvre de bonbons, des styles tabass, des vibelles, des Sifraces, des Sifracs, des Sifracs, des Sifracs",0,1
1351,"Il est frais, excitant, amusant. Romantique sans jamais tomber dans la merde habituelle à ce genre de comédies. En grande partie grâce à ce duo Crystal/Ryan qui restera adoration.",0,1
1352,"En 1940, Henri Decoin réalisa près de cinquante films, spécialement connus de Razzia dans la chnouf vedettes, où le film suit les traces d'Arlette, interprétée par Danielle Darrieux, qui intègre des cours de pickpocket dans la maison de M. Aristide. Il apprend le charme et l'innocence pour mieux voler ses victimes. Pris en flagrant délit par un homme, celui-ci lui propose sur le marché, de trouver l'infidélité de son épouse, ce qu'il accepte. Elle accepte. Le Battement de cœur est une comédie dramatique qui soulève le portrait d'une France d'insécurité avec ironie. L'interprétation des comiques est remarquable et l'originalité du script comme le montrent les séquences élèves-professeur sont délicieux. D'autres critiques sur notre page Facebook: Cinephiles 44 et notre site cinémaphiles44.com",0,1
1353,"Une scène brillante, conceptuelle aux images magnifiques, cependant, le film se répète et tire sur la longueur. Des choses bonnes et beaucoup moins réussies, entre grandes richesses et pauvretés extrêmes, croyances queretiennes et naissance du monde, Terrence Malick nous noie, comme dans ""Tree of Life,"" dans une proposition broche, excessive et soporifique. L'ensemble aurait pu faire un excellent film d'une heure ou une nouvelle annonce pour ""Eau Sauvage,"" ou sur les belles propriétés d'Hollywood. Un montage incroyable, une découverte immense et une photo sublime qui pourtant ne sauve pas le bateau qui coule dans un cocktail trop ambitieux tout au long de la durée.",1,0
1354,"Dans la Grande Guerre, Bertrand Tavernier réalise un diptyque avec la Vie et rien d'autre (France, 1989) et Capitaine Conan se. Si le second est une plongée déliccente et dévastée dans la mort, le premier éveille une lueur d'espoir vers un retour à la vie. À la fin de la première guerre mondiale, l'armée française s'occupe de reconnaître les cadavres et de rechercher les corps disparus. Perpétueusement installé dans un lieu inapproprié, le commandant Dellaplane (Philippe Noret) se débarrasse de la lourde tâche qui occupe les survivants d'une guerre et poursuit les recherches de cadavres. Dans son passage, il rencontre deux femmes, provenant de moyens très différents mais dont il tombe amoureux. Attaché à la mort par le souvenir qu'il conserve de la guerre et par le travail qu'il doit accomplir pour l'Etat, Dellaplane (Philippe Noret) s'associe à la lourde tâche qui occupe les survivants d'une guerre et se poursuit d'amour à cadavres. Dans son passage dans la vie on se réunit dans le cinéma dans l'amour dans l'amour",0,1
1355,"Une étoile pour le côté inhabituel du scénario, mais sinon, il faut l'admettre, ce film est très mauvais.",1,0
1356,"Enfin un film français correct! Enfin quelque chose qui élève le niveau du navet intitulé ""le convoi"" ne manquait que de gentil petit magistral! un film plein de rebond, des acteurs qui se défendent bien... un bon moment.",0,1
1357,"En raison des critiques de la presse, j'espérais passer un bon moment. Franchement, cela n'a pas été le cas et je me sens comme s'ils m'avaient trompé. Mais, qu'est-ce que ce film, dont l'intrigue prend déjà une heure à se lancer, et ensuite, une fois placé, se développe doucement avec de nombreuses scènes de remplissage? Il s'étire, il se traîne, il est long à mort autour d'une histoire parfaitement inconsistante. J'avais lu que pour certains ce film était une belle histoire d'amitié, pour d'autres était une analyse sur la mutation des quartiers qui se boboicaient, pour d'autres une étude sur les conflits générationnels. Qu'ils ne vont pas chercher les critiques pour nous montrer qu'ils sont intelligents! Votre meilleur talent, dans ce cas, est d'avoir su trouver quelque chose à quoi que ce soit.",1,0
1358,"Un triomphe pas très utile n'est ni drôle ni amusant en fait nous assistons à un show constant de Melissa McCarthy qui co-écrit le film et se met dans des situations de plus en plus absurdes, mais il n'est jamais amusant alors franchement Melissa McCarthy doit avoir un bon sens de l'humour et du second degré parce qu'accepter de jouer à une grosse qui pense qu'il a mangé me semble limité et il est si facile que je trouve que cela limite.",1,0
1359,"Un grand bol d'énergie qui donne envie de déplacer des montagnes... ou de faire du vélo! il m'a semblé très intéressant de découvrir l'inverse de la décoration d'une mobilisation, les mécanismes et les organisations qui ne s'imaginent pas nécessairement. Il est également impressionné de voir l'implication inébranlable, sans repos et avec humour parfois (!) de ""simples"" citoyens pour une cause qui les dépasse... et parfois même au risque de leur intégrité physique alors qu'ils montrent ostensiblement la non-violence. En bref, une belle leçon de civisme, sans prétentions, mais qui donne de l'espoir dans la jeunesse (et dans les moins jeunes aussi!!). je l'ai vu avec mes enfants (malgré quelques scènes un peu agitées de répression policière vers la fin) et ils sont restés captivés jusqu'à la fin! Il est fortement recommandé comme un film d'utilité publique:)",0,1
1360,"Univers fermé et oppressif, lutte insidieuse contre un ennemi invisible l'enfer des sous-marins de la Seconde Guerre mondiale n'est pas un mot en vain. au-delà des cicatrices de l'histoire on aura le courage et le sacrifice de ces hommes pour une cause perdue qu'ils n'avaient que faire de leurs états de femme. Les feux s'adressent ici à un équipage de sous-marin allemand, un Unterseeboot, et nous sommes témoins de leur journal narré sans farce, nous montrant une gamme de personnages et de caractères aussi proportionnés et différents qu'ils peuvent l'être dans la réalité. Du moins c'est ce que j'ai senti en voyant ce chef-d'œuvre de Wolfgang Petersen, qui a été plus efficace que ce qui était mon impartialité, ce qui était plus pardonné à mon impartialité, ce qui était pardonné au fond d'eux-mêmes n'a pas voulu; du moins c'est ce que je ne me souviens pas dans sa vie que dans sa vie il se rappelait dans sa vie il ne se souvenait pas dans sa vie que dans sa vie il se rappelait dans sa vie il se soulait dans sa vie",0,1
1361,"Un mélange entre ""Taxi"" et ""Fast and Furious"" et réalisé par des Allemands... c'est tout.",1,0
1362,"""Bodyguards & Assassins"" est difficile à convaincre avec son scénario confus et confus, sa réalisation maladroite et ses personnages lisses. D'autre part, j'avoue que je ne m'ennuyais pas non plus malgré 2h15 du film et l'aspect dramatique fonctionne assez bien. Cependant, il y avait quelque chose de mieux à faire.",1,0
1363,"Je n'avais pas vu le film français original, donc je partais sans apriori pensant passer un bon moment dans un film plus compliqué et surprenant qui semblait que le nsvy semblait donné la présence de Johnny Depp dans le casting, pas du tout habitué au blockbusters traditionnels. Et quelle déception, le film est plat, Angelina Jolie est inutile en jouant aux princesses et en posant sans fin. Même le scénario et sans intérêt et le twist final assez évident si l'œil s'ouvre. Brève un film qui aurait passé inaperçu sans la présence d'Angelina Jolie et de Johnny Depp, qui est le seul actif du film mais est clairement le moins bon de son film.",1,0
1364,"Ayant adoré Jin Roh, j'espérais vraiment être déçu par cette adaptation. C'était finalement génial! Scènes dentistes, une transposition du script dans un autre contexte qui ne dénature pas l'histoire.",0,1
1365,"Le réalisateur a peut-être pris quelques libertés par rapport à l'histoire réelle, mais la reconstitution est prudente, la scène sans temps mort, les dialogues savoureux et tous les acteurs impeccables et très crédibles (mention spéciale à Bruno Cremer, Jacques Brel, Annie Girardot, ainsi qu'Armand Mestral), où il se sent, d'autre part, un véritable plaisir de tourner ensemble. Certes, il y a des scènes violentes, mais aussi quelques scènes romantiques magnifiques, et même quelques moments d'humeur. Pour découvrir.",0,1
1366,Dernier essai perdu de toute beauté. Dommage que les deux volets précédents étaient divertissants.,1,0
1367,"La rencontre avec Spikey, dans le Love Salon, à Chongqing (où l'on ne fait pas que laver les cheveux), incarne l'air de rien dans le rayon de 5 étoiles. L'économie des mots, le langage du corps... quelle présence! magnétique... les regards... les regards... les embrassades tarifaires, les coups de couteau, les cicatrices ouvertes, les blessures encore fraîches, le bain du python... on atteint quelque chose comme le cœur du temps... hey!!! mais ne serait-ce pas de l'amour?!!! Les corps directement exposés au monde, alors ce sont les peaux qu'ils recueillent... quel sang-grand... la dernière grande partie de Londres fait tomber la note... dilue le rythme scanné par le petit système de chanhitrage simatoche, alors ce sont les peaux qu'ils collectent... quel sang... la dernière grande partie de Londres fait tomber la note... dilue le rythme scanné par le petit système de chanhitrage simatoche qui introduit d'une personne, Meubos dans les situations.",0,1
1368,Ce film est pour moi le SUMMUM du film de monstres géants (y compris le kong) sont toujours des gars en costumes qui ruinent des maquettes mais ces effets traditionnels sont utilisés avec tellement de génie qu'il peut être prouvé que les kaijus eigas ont de bons effets spéciaux traditionnels que même les blockbusters américains utilisent encore aujourd'hui (aussi les godzillas peuvent avoir de bons effets à partir des 90's effets spéciaux sont même excellents!) il ya des luttes violentes (comme le garçon d'effets spéciaux ne peut pas faire saigner godzilla en raison d'une loi puis torturer ce pauvre Gamera!) Gamera n'est plus le monstre préhistorique réveillé par les essais nucléaires mais une arme biologique créée par un village antique pour combattre une autre arme les Gyyaos! Donc un film à voir pour découvrir le genre ainsi acheter la trilogie qui sort le 19 août est très rare d'occasions comme pour un Kaiju Eiga!,0,1
1369,Que font tous vos acteurs dans ce film?,1,0
1370,"Un moment magique et original à travers le temps sur le thème de Noel, un vrai compte de Noel avec un petit miracle... à voir absolument attendre Noel",0,1
1371,"Comme toujours, drôle de bout en bout",0,1
1372,"Vous ne pouvez pas mettre zéro, mais le cœur est là!!! Très sincèrement, il est mal joué, dialogues soporifiques, trame délirante si inintéressante! Ne perdez pas 1h22 de votre vie!... Dans la rigueur, seulement les deux dernières minutes valent la peine: ils permettent de savoir que nous avons perdu l'heure 20 qui précède!! Je suis rarement aussi sévère mais ici il n'est pas possible de faire autre chose. Désolé...",1,0
1373,Graphique impeccable. Les 15 premières minutes de ce film sont magnifiques. Mais la fin laisse un peu désirable et l'univers n'a rien à voir avec les jeux FF (à part être peu Gaya).,0,1
1374,"Vu d'abord devant... mon Dieu qui est mauvais l'origin story fait penser à un épisode d'introduction d'une si longue série tv, le combat non strictement rien déprécié, même avant avec ses fourmis avait plus classe, le combat final coincé en 2min chrono (nous sommes loin des Vengers). Fatalis ne sont même pas parlé brièvement est tout sauf un bon marvel.",1,0
1375,"La version de Francis Ford Coppola est le meilleur succès dans l'adaptation du célèbre livre de Bram Stocker. Le début du film nous montre comment un guerrier nommé Vlad devient l'immortel suceur de sang perdant sa bien-aimée qui se suicide, jurant la foi contre Dieu. Quatre siecles plus tard, en 1897, un jeune notaire clair nommé Jonathan va en Roumanie pour rencontrer un tel ""D,"" qui le rendra prisonnier lorsqu'il découvre la photo de sa petite amie qui a une ressemblance avec la femme défunte qu'il aimait avant. Le comte Dracula décide d'aller en Angleterre pour séduire et envier la jeune Mina pour un amour éternel... Un film très bon avec des images sublimes qui, 13 ans après sa sortie n'a pas pris une ride. J'ai rencontré la peau qu'il aimait avant. Le comte Dracula décide d'aller en Angleterre pour séduire et envier la jeune Mina pour un amour éternel.... Un grand film à la peau à une image non sublid.",0,1
1376,"Isabelle Adjani, Michel Blanc et Clémentine Celaré, donc rien que du beau monde... et pourtant c'est incroyablement ennuyeux. Isabelle Adjani, moins convaincant que jamais et les autres inexistants.",1,0
1377,"Un grand film, tout simplement grand. Prise de poésie et de fraîcheur. Une réalisation sans fissures accompagnée d'une belle histoire originale. La séquence de football est appelée culte idem pour celle du supermarché. révolutionnaire. Sean Ellis, un grand réalisateur (compteur) est né.",0,1
1378,Un échec monumental...,1,0
1379,Bonne surprise (attendait un lever du soleil). Il est plutôt attaché sans tomber dans la lourde. Daniel Auteuil est très bon.,1,0
1380,"De la nouveauté encore qui satisfait pour le long 137ometrage d'animation et le 118e film d'animation des studios Disney de la collection numérotée officielle française. Ce qui est fou est la richesse visuelle qu'offre cette nouvelle pièce. C'est beau et se sent comme voyager. J'ai trouvé l'ensemble très réussi comme souvent à Disney je suis rarement déçu, mais ne fera pas partie de mes favoris. Les chansons là-bas ne me dérange absolument rien au contraire est ce que peut faire la force des films de l'étable, mais ici même si je les ai trouvés très bons, ils ne marqueront pas comme d'autres. En tout cas la petite héroïne Vaiana est très mignonne et nous amène à son aventure agréable à la fin du monde avec particulièrement un coq très amusant, dans un coin d'Océanie faisant un bel hommage à la Polynésie. Ma note: 8/10!",0,1
1381,"Je viens de regarder ce film. J'ai beaucoup aimé le jeu de l'acteur principal et celui de l'acteur jouant au professeur. Malgré une cascade inutile, je me suis laissé entraîner dans l'histoire sans voir le temps passé. La première scène d'hypnose est la plus crédible que j'ai pu voir au cinéma, le zoom dans la tête de l'acteur nous laisse même croire que les spectateurs vont être hypnotisés. :-)",0,1
1382,"Critique de la société londonienne à travers le personnage de Kristin Scott Thomas, prostitution, ou même scandale politique, le film explore plusieurs sujets mais ne fait que les survoler. La seule histoire intéressante du film est celle de Penelope Cruz et Rhys Ifans (qui n'est pas un personnage comique pour une fois). Je ne vois même pas ce que l'histoire du parrain fait là, il ne sert qu'à rapprocher la mère et son fils, si ce n'est pas pathétique cela! Il est dommage d'utiliser un casting de 5 étoiles à si mauvais scient.",1,0
1383,Un film très décevant.,1,0
1384,Voici un rosbif qui prend un bon film et en fait une merde.,1,0
1385,"Attention, chef-d'œuvre ignoré! Ou Lucky man suit la vie d'un vendeur de café (Malcolm McDowell était vendeur de café avant de faire du cinéma) qui, malgré sa gentillesse et sa naïveté, connaîtra mille péripéties et dépouilles fréquentant les personnes les plus arrivées et les plus inébranlables qu'elles soient. La longueur du film (3 heures!) peut être détruit, mais il est collé de bout en bout du film si vous voulez savoir comment tout cela va se terminer. Mention spéciale à la bande originale du film signé Alan Price (grand musicien pop britannique des années 70) entièrement composée pour le film et explique l'histoire entre deux scènes. Stupéfiant!",0,1
1386,C'est vrai cinéma n'est pas vraiment incohérence (en tout cas je ne l'ai pas vu) pendant la prise d'otages sont des références avec des faits d'actualité une fin perpétuelle et la violence sans mettre du sang de partout. Je le DÉCONSEILLE aux moins de 13 ans. 4/5,0,1
1387,"A la lumière des critiques et de l'adoration que ce film a acquis, il avait le droit d'attendre beaucoup mieux. Ici rien à voir avec le magnifique livre de Truman Capote, on assiste juste à la naissance d'une histoire d'amour entre un jet-selladora et un gigolo qui partagent tous les deux l'art de tourner autour du nombril. L'histoire reste à la fin inexistante, le film consistant plus en une série de scènes jointes les unes aux autres. Geogre Peppard est aussi charismatique qu'un poireau et est complètement écrasé par le charisme et la beauté éternelle d'Audrey Hepburn qu'elle a seule porte tout le film. À la fin Diamants sur canapé (titre complètement stupide et n'a absolument rien à voir avec le film) reste un film entièrement plat et bateau qui ne doit que son état de film cultivé à la classe et aux costumes portés par Miss Hepburn.",1,0
1388,"S'il est vrai qu'au début on peut être un peu surpris par le ton effréné de l'ensemble, il faut reconnaître qu'à la fin cette œuvre a de quoi séduire. En effet, Tavernier a réussi à faire ce ""Que la fête commence"" vraiment étonnant de bout en bout, soit par son stylo tomberait et souvent croustillant qu'un non-conformisme très déclaré. En outre, certains moments sont assez irrésistibles, et il est assez agréable de voir tous ces personnages affronter avec une telle facilité oratoire et un tel plaisir communicatif. Negrot est excellent comme d'habitude, mais étonnamment un peu éclipsé par ses deux compagnes Jean Rochefort et Jean-Pierre Marielle. En bref, un film vraiment (sur) présent, agréable et au fond assez instructif, qui va se plaindre de cela?",0,1
1389,"Non seulement l'acteur Tom Hanks m'a fait rire et m'a déplacé dans un monde imaginaire, mais il a aussi planté le décor pour mon avenir avec les adultes. Ce film est écrasant parce que le garçon savait qu'il y avait beaucoup de choses dans l'adolescence que je ne manquais pas que tu avais des problèmes ou des idiots: enfin, il n'y a rien à perdre.",0,1
1390,"Excellent film plein de tendresse et de sensibilité, réalisé de manière minimaliste, contrairement aux super productions made in US. Un vrai plaisir",0,1
1391,"Ce dont je me souviens, c'est, avant tout, un film de grande lenteur, rien de fascinant ne se passe, donc nous nous ennuyons fermement dans cette histoire.",1,0
1392,"Un huit fermé sombre, sombre qui fait mal aux yeux. En plus des situations incongrues, les mêmes clichés répétés et répétés sont filmés est un ennui total.",1,0
1393,"Film très improbable, à commencer par la chirurgie esthétique de 1945, qui fait plus de miracle que celle d'aujourd'hui, dans la scène très improbable (un pianiste qui devient homme à tout faire, un homme qui ne reconnaît pas sa femme malgré un certain nombre de détails absolument étonnants pour le mettre sur le chemin) nous pourrions accepter la rigueur autant d'invraisemblables si c'était excitant... mais alors... il est soporifique comme jamais, tout se compte avec un ton absolument étonné...pour les amateurs de genre... je l'ai trouvé incolore et sans goût, ou le contraire de la critique visiblement qui ne cesse de féliciter...",1,0
1394,"Un bon documentaire qui mérite d'être vu avec la voix merveilleuse de Marion Cotillard à voix off. En outre, ce n'est pas du tout une chose qui essaie de dire aux enfants que les pollueurs sont mauvais, mais qu'il est en nous unissant pour défendre notre planète.",0,1
1395,"Prenez un trio de comiques brillantes (Isabelle Carré, Stéphane De Groodt, Alex Lutz), ajoutez là une touche de road movie du style Little Miss Sunshine, mettez tout dans une famille recomposée, au milieu d'un drame familial et vous obtenez une très bonne comédie dramatique. Malgré les critiques (sévères) de la presse spécialisée, je n'ai pas regretté pendant un instant les 83 minutes passées en compagnie de cette fine équipe. Le mal-être qui règne dans le singe est touchant mais jamais exagéré, certains clichés sont à la citation qui contribuent à la fantaisie générale. Notez la présence de la jeune Joséphine Japy (dans le rôle de la fille rebelle) que je promets une belle carrière (mais à 21 ans, elle flirte avec les plateaux de cinéma depuis 11 ans).... En résumé, le temps passe très rapidement à regarder Paris-Willouby et se remet à la sortie!",0,1
1396,"Belles paysages, des moments calmes et agréables. Cependant, la scène, assez touchante est souvent ennuyeuse, longue et plate.",1,0
1397,"Un film très original de Lars von Trier qu'il faut avoir vu quand on aime sortir des sentiers battus. Bien que le film soit en noir et blanc et date des années 1980 avec les voitures ou les téléphones de l'époque, il donne une sensation de fraîcheur, de désinvolture qui ne se voit pas aujourd'hui. Les acteurs boivent du vin, fument, circulent sur l'autoroute en direction de l'Allemagne tandis qu'ils frappent le script avec la machine à écrire. Ils s'amusent, semblent être naturels et ne pas jouer des scènes. Les prémices du cinéma LVT sont dans ""Epidemic"": le film est divisé en 5 jours, de sorte que 5 parties, et la fin est inattendue. C'est aussi une bonne occasion de voir le cinéaste jouer l'un des deux rôles principaux ici.",0,1
1398,"Un film d'action correct, sans aucun génie mais efficace et bien joué. Il n'est plus demandé.",1,0
1399,"La séquence d'actions et de faits est assez douce et désordonnée, ne contribue pas à faire ce film attaché, d'autant plus que l'humour est plutôt gris-bête.",1,0
1400,"Et un visage à Toto, un! L'ajout auquel je pense pourrait donner le résultat visuel auquel j'ai assisté en regardant (pas plus) ce film qui n'est pas un... Le pitch a un certain intérêt. Mais seulement le pitch. D'ailleurs, passez votre chemin. Scène inexistante, scanne et photographie à la frontière du ""porno,"" dialogues misérables, et à part Tom Novembre, recherchez les acteurs. Ce n'est pas un film. C'est seulement numérique sans réflexion, sans idée, fait à la va-vite et sans kopeck. Je n'imaginais même pas que je pouvais sortir dans les salles, même être édité en DVD. Il ne présente même pas les qualités du plus maladroit des courts métrages. Pas comment. J'ai emprunté et n'ai pas oublié de le rendre. Vous êtes avertis...",1,0
1401,"Comédie sympathique et rythmique, mais qui manque cruellement de bonnes idées et se termine de manière consensuelle.",1,0
1402,"Nicolas Cage nous donne une performance de la véritable sensibilité et profondeur dans l'absorption dramatique de l'Amérique profonde Ce n'est pas que son personnage n'a pas un côté sauvage. Un ancien détenu à la tête d'une équipe d'empoisonneurs d'arbres pour une entreprise en bois dans le Sud profond, Joe Cage est irresponsable, instable et irrationnel. Cependant, il a un noyau fondamentalement décent, qui devient clair quand il prend sous son aile un enfant opprime de 15 ans, Gary C'est un film chargé de symbolisme - avec Joe Cage, un peu comme les arbres condamnés destinés à faire de l'espace pour les jeunes arbres - mais le directeur David Gordon Green crée un tel sentiment de grave, d'authenticité qui ne se met pas à travers l'histoire.Un bon rôle pour Nicolas Cage Aversion! / 4/5/5",0,1
1403,"Le seul point positif du film sera les interprétations des époux Lavoe, interprétées par Jennifer Lopez et son mari sur la scène comme dans la ville de Marc Anthony. Non seulement la ressemblance avec les vrais Hector & Puchi est non négligeable, mais en plus leur complicité en raison de leur vie de couple se sent à travers des scènes et donc pour eux, il n'y a pas besoin de jouer, ils mettent en évidence leurs vrais sentiments et cela apporte un véritable plus à la réalisation. Cependant, il n'y a que cet aspect qui est remarquable dans ce biopic: l'histoire effleure et la mise en scène assez pauvre ne retiennent jamais l'attention, pire encore le scénario se tourne au bout d'une heure très répétitive et de la même manière traîne en longueur. Heureusement, les notes rythmées de la sauce viennent apporter un ton jovial et permettent au spectateur de ne pas s'endormir, et de maintenir jusqu'à la fin, sans trop de coups. Damage au contraire, qui n'a pas eu droit à plus d'émotions fortes, même dans une matière de film inconnue.",1,0
1404,"Non seulement on ne dévoile pas une seconde, mais les scènes d'action sont originales et de qualité. Les acteurs, surtout Edward Norton, sont excellents et ne sont pas joués comme les salauds de Fast And Furious. Et puis, il faut admettre que Charlize Theron est magnifique. Outre quelques scènes totalement stupides (Quand la belle Charlize va travailler à rouler à 200 par heure sur une route en ville), le film sert de très bon divertissement. Pour la mise en scène, il se révèle excellent parce qu'il n'est pas cllipsco comme on aurait pu le penser avec la vision du film.",0,1
1405,Trop bien ce film je vous conseille vraiment mais ne faore pas voir trop jeunes à l'étape de la même manière;-),0,1
1406,C'est un bon film.,0,1
1407,"Nous ne sommes pas loin du chef-d'œuvre avec ce film qui se positionne comme ""remake"" non officiel du *Samurai* de Jean-Pierre Melville. D'autre part, j'ai préféré cette nouvelle version parce qu'elle cristallise presque tout ce que j'aime dans le cinéma. On suit des personnages extrêmement bien développés et attachés dont les interactions construisent quelque chose de vraiment puissant dramatiquement (on aura cette amitié insolite entre deux hommes qui ne se comprennent pas). Jarmush semble utiliser les codes du film de gangster et de sabre dans un univers qui ne lui correspond pas. En fait, on navigue constamment entre deux eaux, entre pastiche assumé et thriller urbain, mais grâce au talent du cinéma, le film trouve l'équilibre parfait et latiga hétérogénée latente arrive à faire du corps et à donner au film une identité propre. Impossible de ne pas mentionner la musique composée par RZA, à peine excellente, qui donne lieu à des séquences assez géniales dans la façon dont elle vient à la fois en contrepoint de l'image et du sujet tandis que tout le film original est parfaitement enregistré.",0,1
1408,"Choisissez au hasard sur Netflix, ce film vous emmène... c'est tout simplement puissant... au moins je mériterais un hoscar bravo.",0,1
1409,"J'ai découvert le cinéma de Lars Von Trier avec ce film. Et quel film! C'est d'une puissance incroyable. Le réalisateur réussit à mélanger deux genres qui s'opposent à tout: le drame social et la comédie musicale. Le pouvoir du film dépend beaucoup de la prestation, totalement folle et d'une intensité rare, de Björk. Même si le film pourrait facilement tomber dans le pathétique (le thème de départ, un peu bateau) la réalisation de Trier d'un côté, et l'interprétation de Björk de l'autre donne à voir un quemot anti peine de mort (et au passage un peu anti-USA) déconcertante.",0,1
